city,state,area,time,number,lat,lon,score
Battle Creek,Michigan,0.0,0.0,0,0.0,0.0,1.0
Grand Island,Nebraska,0.0,0.0,0,0.0,0.0,1.0
Huntersville,North Carolina,0.0,0.0,0,0.0,0.0,1.0
Minnetonka,Minnesota,0.0,0.0,0,0.0,0.0,1.0
Casa Grande,Arizona,0.0,0.0,0,0.0,0.0,1.0
Glendora,California,0.0,0.0,0,0.0,0.0,1.0
Elkhart,Indiana,0.0,0.0,0,0.0,0.0,1.0
Enid,Oklahoma,0.0,0.0,0,0.0,0.0,1.0
Joplin,Missouri,0.0,0.0,0,0.0,0.0,1.0
Sammamish,Washington,0.0,0.0,0,0.0,0.0,1.0
Southaven,Mississippi,0.0,0.0,0,0.0,0.0,1.0
Coral Gables,Florida,0.0,0.0,0,0.0,0.0,1.0
Palm Desert,California,0.0,0.0,0,0.0,0.0,1.0
Charlottesville,Virginia,0.0,0.0,0,0.0,0.0,1.0
Martinez,California,0.0,0.0,0,0.0,0.0,1.0
Lacey,Washington,0.0,0.0,0,0.0,0.0,1.0
Burleson,Texas,0.0,0.0,0,0.0,0.0,1.0
Altoona,Pennsylvania,0.0,0.0,0,0.0,0.0,1.0
Saginaw,Michigan,0.0,0.0,0,0.0,0.0,1.0
Placentia,California,0.0,0.0,0,0.0,0.0,1.0
Lenexa,Kansas,0.0,0.0,0,0.0,0.0,1.0
Commerce City,Colorado,0.0,0.0,0,0.0,0.0,1.0
Downers Grove,Illinois,0.0,0.0,0,0.0,0.0,1.0
Galveston,Texas,0.0,0.0,0,0.0,0.0,1.0
Monroe,Louisiana,0.0,0.0,0,0.0,0.0,1.0
Edina,Minnesota,0.0,0.0,0,0.0,0.0,1.0
Leesburg,Virginia,0.0,0.0,0,0.0,0.0,1.0
La Mirada,California,0.0,0.0,0,0.0,0.0,1.0
West Sacramento,California,0.0,0.0,0,0.0,0.0,1.0
Colton,California,0.0,0.0,0,0.0,0.0,1.0
Florissant,Missouri,0.0,0.0,0,0.0,0.0,1.0
Brookhaven,Georgia,0.0,0.0,0,0.0,0.0,1.0
Oak Park,Illinois,0.0,0.0,0,0.0,0.0,1.0
Albany,Oregon,0.0,0.0,0,0.0,0.0,1.0
DeSoto,Texas,0.0,0.0,0,0.0,0.0,1.0
Palm Beach Gardens,Florida,0.0,0.0,0,0.0,0.0,1.0
Milford,Connecticut,0.0,0.0,0,0.0,0.0,1.0
Euclid,Ohio,0.0,0.0,0,0.0,0.0,1.0
Lincoln,California,0.0,0.0,0,0.0,0.0,1.0
Hickory,North Carolina,0.0,0.0,0,0.0,0.0,1.0
Wauwatosa,Wisconsin,0.0,0.0,0,0.0,0.0,1.0
Newark,Ohio,0.0,0.0,0,0.0,0.0,1.0
Chesterfield,Missouri,0.0,0.0,0,0.0,0.0,1.0
Braintree Town,Massachusetts,0.0,0.0,0,0.0,0.0,1.0
Bedford,Texas,0.0,0.0,0,0.0,0.0,1.0
Draper,Utah,0.0,0.0,0,0.0,0.0,1.0
Alexandria,Louisiana,0.0,0.0,0,0.0,0.0,1.0
Binghamton,New York,0.0,0.0,0,0.0,0.0,1.0
Apopka,Florida,0.0,0.0,0,0.0,0.0,1.0
Stillwater,Oklahoma,0.0,0.0,0,0.0,0.0,1.0
Middletown,Connecticut,0.0,0.0,0,0.0,0.0,1.0
Hattiesburg,Mississippi,0.0,0.0,0,0.0,0.0,1.0
Roswell,New Mexico,0.0,0.0,0,0.0,0.0,1.0
Summerville,South Carolina,0.0,0.0,0,0.0,0.0,1.0
Mentor,Ohio,0.0,0.0,0,0.0,0.0,1.0
Palm Springs,California,0.0,0.0,0,0.0,0.0,1.0
Roseville,Michigan,0.0,0.0,0,0.0,0.0,1.0
Bonita Springs,Florida,0.0,0.0,0,0.0,0.0,1.0
La Crosse,Wisconsin,0.0,0.0,0,0.0,0.0,1.0
Lawrence,Indiana,0.0,0.0,0,0.0,0.0,1.0
Bellevue,Nebraska,0.0,0.0,0,0.0,0.0,1.0
Maricopa,Arizona,0.0,0.0,0,0.0,0.0,1.0
East Lansing,Michigan,0.0,0.0,0,0.0,0.0,1.0
Coeur d'Alene,Idaho,0.0,0.0,0,0.0,0.0,1.0
Beavercreek,Ohio,0.0,0.0,0,0.0,0.0,1.0
Minot,North Dakota,0.0,0.0,0,0.0,0.0,1.0
Harrisburg,Pennsylvania,0.0,0.0,0,0.0,0.0,1.0
Methuen,Massachusetts,0.0,0.0,0,0.0,0.0,1.0
Dover,Delaware,0.0,0.0,0,0.0,0.0,1.0
Covina,California,0.0,0.0,0,0.0,0.0,1.0
Glenview,Illinois,0.0,0.0,0,0.0,0.0,1.0
Logan,Utah,0.0,0.0,0,0.0,0.0,1.0
St. Louis Park,Minnesota,0.0,0.0,0,0.0,0.0,1.0
Dunwoody,Georgia,0.0,0.0,0,0.0,0.0,1.0
Cuyahoga Falls,Ohio,0.0,0.0,0,0.0,0.0,1.0
Wylie,Texas,0.0,0.0,0,0.0,0.0,1.0
Keizer,Oregon,0.0,0.0,0,0.0,0.0,1.0
Columbus,Indiana,0.0,0.0,0,0.0,0.0,1.0
Cypress,California,0.0,0.0,0,0.0,0.0,1.0
Mansfield,Ohio,0.0,0.0,0,0.0,0.0,1.0
Collierville,Tennessee,0.0,0.0,0,0.0,0.0,1.0
East Providence,Rhode Island,0.0,0.0,0,0.0,0.0,1.0
Mishawaka,Indiana,0.0,0.0,0,0.0,0.0,1.0
Doral,Florida,0.0,0.0,0,0.0,0.0,1.0
Ankeny,Iowa,0.0,0.0,0,0.0,0.0,1.0
Euless,Texas,0.0,0.0,0,0.0,0.0,1.0
Blue Springs,Missouri,0.0,0.0,0,0.0,0.0,1.0
Cathedral City,California,0.0,0.0,0,0.0,0.0,1.0
Hoboken,New Jersey,0.0,0.0,0,0.0,0.0,1.0
Watsonville,California,0.0,0.0,0,0.0,0.0,1.0
Lake Havasu City,Arizona,0.0,0.0,0,0.0,0.0,1.0
Yucaipa,California,0.0,0.0,0,0.0,0.0,1.0
Pensacola,Florida,0.0,0.0,0,0.0,0.0,1.0
Kingsport,Tennessee,0.0,0.0,0,0.0,0.0,1.0
Richland,Washington,0.0,0.0,0,0.0,0.0,1.0
Bradenton,Florida,0.0,0.0,0,0.0,0.0,1.0
Delano,California,0.0,0.0,0,0.0,0.0,1.0
West New York,New Jersey,0.0,0.0,0,0.0,0.0,1.0
Gilroy,California,0.0,0.0,0,0.0,0.0,1.0
Harrisonburg,Virginia,0.0,0.0,0,0.0,0.0,1.0
Lincoln Park,Michigan,0.0,0.0,0,0.0,0.0,1.0
Rancho Santa Margarita,California,0.0,0.0,0,0.0,0.0,1.0
San Luis Obispo,California,0.0,0.0,0,0.0,0.0,1.0
Warren,Ohio,0.0,0.0,0,0.0,0.0,1.0
Texas City,Texas,0.0,0.0,0,0.0,0.0,1.0
Salina,Kansas,0.0,0.0,0,0.0,0.0,1.0
Portage,Michigan,0.0,0.0,0,0.0,0.0,1.0
San Jacinto,California,0.0,0.0,0,0.0,0.0,1.0
Madison,Alabama,0.0,0.0,0,0.0,0.0,1.0
Jeffersonville,Indiana,0.0,0.0,0,0.0,0.0,1.0
Sheboygan,Wisconsin,0.0,0.0,0,0.0,0.0,1.0
Middletown,Ohio,0.0,0.0,0,0.0,0.0,1.0
Lancaster,Ohio,0.0,0.0,0,0.0,0.0,1.0
Cedar Hill,Texas,0.0,0.0,0,0.0,0.0,1.0
Azusa,California,0.0,0.0,0,0.0,0.0,1.0
Ceres,California,0.0,0.0,0,0.0,0.0,1.0
Huntington,West Virginia,0.0,0.0,0,0.0,0.0,1.0
Murray,Utah,0.0,0.0,0,0.0,0.0,1.0
Twin Falls,Idaho,0.0,0.0,0,0.0,0.0,1.0
Davie,Florida,0.0,0.0,0,26.076478299999998,-80.2521157,1.0
Shakopee,Minnesota,0.0,0.0,0,0.0,0.0,1.0
Biloxi,Mississippi,0.0,0.0,0,0.0,0.0,1.0
Camarillo,California,0.0,0.0,0,0.0,0.0,1.0
Cleveland Heights,Ohio,0.0,0.0,0,0.0,0.0,1.0
Lompoc,California,0.0,0.0,0,0.0,0.0,1.0
Delaware,Ohio,0.0,0.0,0,0.0,0.0,1.0
Farmington,New Mexico,0.0,0.0,0,0.0,0.0,1.0
Cutler Bay,Florida,0.0,0.0,0,0.0,0.0,1.0
Everett,Massachusetts,0.0,0.0,0,0.0,0.0,1.0
Dublin,Ohio,0.0,0.0,0,0.0,0.0,1.0
Coachella,California,0.0,0.0,0,0.0,0.0,1.0
DeKalb,Illinois,0.0,0.0,0,0.0,0.0,1.0
Peachtree Corners,Georgia,0.0,0.0,0,33.9698929,-84.2214551,1.0
Weslaco,Texas,0.0,0.0,0,0.0,0.0,1.0
Altamonte Springs,Florida,0.0,0.0,0,0.0,0.0,1.0
Panama City,Florida,0.0,0.0,0,0.0,0.0,1.0
Huber Heights,Ohio,0.0,0.0,0,0.0,0.0,1.0
Friendswood,Texas,0.0,0.0,0,0.0,0.0,1.0
Lima,Ohio,0.0,0.0,0,0.0,0.0,1.0
Newark,California,0.0,0.0,0,0.0,0.0,1.0
Carpentersville,Illinois,0.0,0.0,0,0.0,0.0,1.0
Barnstable Town,Massachusetts,0.0,0.0,0,0.0,0.0,1.0
Monrovia,California,0.0,0.0,0,0.0,0.0,1.0
Kannapolis,North Carolina,0.0,0.0,0,0.0,0.0,1.0
Lombard,Illinois,0.0,0.0,0,0.0,0.0,1.0
Aventura,Florida,0.0,0.0,0,0.0,0.0,1.0
El Centro,California,0.0,0.0,0,0.0,0.0,1.0
Pittsfield,Massachusetts,0.0,0.0,0,0.0,0.0,1.0
Spartanburg,South Carolina,0.0,0.0,0,0.0,0.0,1.0
Spanish Fork,Utah,0.0,0.0,0,0.0,0.0,1.0
North Miami Beach,Florida,0.0,0.0,0,0.0,0.0,1.0
Fort Pierce,Florida,0.0,0.0,0,0.0,0.0,1.0
Phenix City,Alabama,0.0,0.0,0,0.0,0.0,1.0
Freeport,New York,0.0,0.0,0,0.0,0.0,1.0
Keller,Texas,0.0,0.0,0,0.0,0.0,1.0
Attleboro,Massachusetts,0.0,0.0,0,0.0,0.0,1.0
Blacksburg,Virginia,0.0,0.0,0,0.0,0.0,1.0
Titusville,Florida,0.0,0.0,0,0.0,0.0,1.0
Smyrna,Tennessee,0.0,0.0,0,0.0,0.0,1.0
Sayreville,New Jersey,0.0,0.0,0,0.0,0.0,1.0
Muskegon,Michigan,0.0,0.0,0,0.0,0.0,1.0
Sierra Vista,Arizona,0.0,0.0,0,0.0,0.0,1.0
Lancaster,Texas,0.0,0.0,0,0.0,0.0,1.0
Danville,Virginia,0.0,0.0,0,0.0,0.0,1.0
Roy,Utah,0.0,0.0,0,0.0,0.0,1.0
Concord,New Hampshire,0.0,0.0,0,0.0,0.0,1.0
Florence,South Carolina,0.0,0.0,0,0.0,0.0,1.0
Apache Junction,Arizona,0.0,0.0,0,0.0,0.0,1.0
St. Cloud,Florida,0.0,0.0,0,0.0,0.0,1.0
Brookfield,Wisconsin,0.0,0.0,0,0.0,0.0,1.0
Lake Oswego,Oregon,0.0,0.0,0,0.0,0.0,1.0
Wheeling,Illinois,0.0,0.0,0,0.0,0.0,1.0
Oviedo,Florida,0.0,0.0,0,0.0,0.0,1.0
Fairfield,Ohio,0.0,0.0,0,0.0,0.0,1.0
Jefferson City,Missouri,0.0,0.0,0,0.0,0.0,1.0
Weymouth Town,Massachusetts,0.0,0.0,0,0.0,0.0,1.0
Union City,New Jersey,0.0,0.0,0,0.0,0.0,1.0
Castle Rock,Colorado,0.0,0.0,0,0.0,0.0,1.0
Allen,Texas,0.0,0.0,0,33.1031744,-96.6705503,1.0
Sandy Springs,Georgia,0.0,0.0,0,33.9304352,-84.3733147,1.0
Tyler,Texas,0.0,0.0,0,32.351260100000005,-95.3010624,1.0
San Angelo,Texas,0.0,0.0,0,31.4637723,-100.4370375,1.0
Carson City,Nevada,0.0,0.0,0,0.0,0.0,1.0
Salem,Massachusetts,0.0,0.0,0,0.0,0.0,1.0
Bell Gardens,California,0.0,0.0,0,0.0,0.0,1.0
Park Ridge,Illinois,0.0,0.0,0,0.0,0.0,1.0
Urbandale,Iowa,0.0,0.0,0,0.0,0.0,1.0
Montclair,California,0.0,0.0,0,0.0,0.0,1.0
Hanover Park,Illinois,0.0,0.0,0,0.0,0.0,1.0
Bremerton,Washington,0.0,0.0,0,0.0,0.0,1.0
Northglenn,Colorado,0.0,0.0,0,0.0,0.0,1.0
Muskogee,Oklahoma,0.0,0.0,0,0.0,0.0,1.0
Rock Island,Illinois,0.0,0.0,0,0.0,0.0,1.0
Beaumont,California,0.0,0.0,0,0.0,0.0,1.0
Rohnert Park,California,0.0,0.0,0,0.0,0.0,1.0
Stanton,California,0.0,0.0,0,0.0,0.0,1.0
Belleville,Illinois,0.0,0.0,0,0.0,0.0,1.0
Moline,Illinois,0.0,0.0,0,0.0,0.0,1.0
Rancho Palos Verdes,California,0.0,0.0,0,0.0,0.0,1.0
San Bruno,California,0.0,0.0,0,0.0,0.0,1.0
Cleveland,Tennessee,0.0,0.0,0,0.0,0.0,1.0
Valley Stream,New York,0.0,0.0,0,0.0,0.0,1.0
York,Pennsylvania,0.0,0.0,0,0.0,0.0,1.0
Oakland Park,Florida,0.0,0.0,0,0.0,0.0,1.0
Strongsville,Ohio,0.0,0.0,0,0.0,0.0,1.0
Plainfield,Illinois,0.0,0.0,0,0.0,0.0,1.0
Ormond Beach,Florida,0.0,0.0,0,0.0,0.0,1.0
Morgan Hill,California,0.0,0.0,0,0.0,0.0,1.0
Urbana,Illinois,0.0,0.0,0,0.0,0.0,1.0
Pacifica,California,0.0,0.0,0,0.0,0.0,1.0
Puyallup,Washington,0.0,0.0,0,0.0,0.0,1.0
Oro Valley,Arizona,0.0,0.0,0,0.0,0.0,1.0
Greenacres,Florida,0.0,0.0,0,0.0,0.0,1.0
Cape Girardeau,Missouri,0.0,0.0,0,0.0,0.0,1.0
Germantown,Tennessee,0.0,0.0,0,0.0,0.0,1.0
Kettering,Ohio,0.0,0.0,0,0.0,0.0,1.0
Wausau,Wisconsin,0.0,0.0,0,0.0,0.0,1.0
Sherman,Texas,0.0,0.0,0,0.0,0.0,1.0
La Quinta,California,0.0,0.0,0,0.0,0.0,1.0
Bentonville,Arkansas,0.0,0.0,0,0.0,0.0,1.0
Westfield,Massachusetts,0.0,0.0,0,0.0,0.0,1.0
Carol Stream,Illinois,0.0,0.0,0,0.0,0.0,1.0
Beverly,Massachusetts,0.0,0.0,0,0.0,0.0,1.0
State College,Pennsylvania,0.0,0.0,0,0.0,0.0,1.0
Hallandale Beach,Florida,0.0,0.0,0,0.0,0.0,1.0
Apex,North Carolina,0.0,0.0,0,0.0,0.0,1.0
Romeoville,Illinois,0.0,0.0,0,0.0,0.0,1.0
Culver City,California,0.0,0.0,0,0.0,0.0,1.0
Buffalo Grove,Illinois,0.0,0.0,0,0.0,0.0,1.0
Bozeman,Montana,0.0,0.0,0,0.0,0.0,1.0
Duncanville,Texas,0.0,0.0,0,0.0,0.0,1.0
Linden,New Jersey,0.0,0.0,0,0.0,0.0,1.0
Calexico,California,0.0,0.0,0,0.0,0.0,1.0
Moorhead,Minnesota,0.0,0.0,0,0.0,0.0,1.0
Clovis,New Mexico,0.0,0.0,0,0.0,0.0,1.0
Marana,Arizona,0.0,0.0,0,0.0,0.0,1.0
Hutchinson,Kansas,0.0,0.0,0,0.0,0.0,1.0
Bartlett,Illinois,0.0,0.0,0,0.0,0.0,1.0
Kearny,New Jersey,0.0,0.0,0,0.0,0.0,1.0
Midland,Michigan,0.0,0.0,0,0.0,0.0,1.0
Pine Bluff,Arkansas,0.0,0.0,0,0.0,0.0,1.0
Bullhead City,Arizona,0.0,0.0,0,0.0,0.0,1.0
Annapolis,Maryland,0.0,0.0,0,0.0,0.0,1.0
Chelsea,Massachusetts,0.0,0.0,0,0.0,0.0,1.0
Hagerstown,Maryland,0.0,0.0,0,0.0,0.0,1.0
Goose Creek,South Carolina,0.0,0.0,0,0.0,0.0,1.0
Covington,Kentucky,0.0,0.0,0,0.0,0.0,1.0
Sumter,South Carolina,0.0,0.0,0,0.0,0.0,1.0
Leominster,Massachusetts,0.0,0.0,0,0.0,0.0,1.0
Campbell,California,0.0,0.0,0,0.0,0.0,1.0
Hilton Head Island,South Carolina,0.0,0.0,0,0.0,0.0,1.0
Meridian,Mississippi,0.0,0.0,0,0.0,0.0,1.0
Prescott Valley,Arizona,0.0,0.0,0,0.0,0.0,1.0
Ocoee,Florida,0.0,0.0,0,0.0,0.0,1.0
Brentwood,Tennessee,0.0,0.0,0,0.0,0.0,1.0
Holyoke,Massachusetts,0.0,0.0,0,0.0,0.0,1.0
Norwich,Connecticut,0.0,0.0,0,0.0,0.0,1.0
Woonsocket,Rhode Island,0.0,0.0,0,0.0,0.0,1.0
Prescott,Arizona,0.0,0.0,0,0.0,0.0,1.0
Burlington,Vermont,0.0,0.0,0,0.0,0.0,1.0
Winter Garden,Florida,0.0,0.0,0,0.0,0.0,1.0
Hurst,Texas,0.0,0.0,0,0.0,0.0,1.0
North Lauderdale,Florida,0.0,0.0,0,0.0,0.0,1.0
Haltom City,Texas,0.0,0.0,0,0.0,0.0,1.0
Danville,California,0.0,0.0,0,0.0,0.0,1.0
Manassas,Virginia,0.0,0.0,0,0.0,0.0,1.0
Normal,Illinois,0.0,0.0,0,0.0,0.0,1.0
Shelton,Connecticut,0.0,0.0,0,0.0,0.0,1.0
The Colony,Texas,0.0,0.0,0,0.0,0.0,1.0
Riverton,Utah,0.0,0.0,0,0.0,0.0,1.0
Mankato,Minnesota,0.0,0.0,0,0.0,0.0,1.0
Edmonds,Washington,0.0,0.0,0,0.0,0.0,1.0
Fitchburg,Massachusetts,0.0,0.0,0,0.0,0.0,1.0
Crystal Lake,Illinois,0.0,0.0,0,0.0,0.0,1.0
San Gabriel,California,0.0,0.0,0,0.0,0.0,1.0
Cedar Falls,Iowa,0.0,0.0,0,0.0,0.0,1.0
Quincy,Illinois,0.0,0.0,0,0.0,0.0,1.0
La Puente,California,0.0,0.0,0,0.0,0.0,1.0
Wilkes-Barre,Pennsylvania,0.0,0.0,0,0.0,0.0,1.0
Coppell,Texas,0.0,0.0,0,0.0,0.0,1.0
Streamwood,Illinois,0.0,0.0,0,0.0,0.0,1.0
Florence,Alabama,0.0,0.0,0,0.0,0.0,1.0
Maplewood,Minnesota,0.0,0.0,0,0.0,0.0,1.0
Findlay,Ohio,0.0,0.0,0,0.0,0.0,1.0
Brea,California,0.0,0.0,0,0.0,0.0,1.0
Texarkana,Texas,0.0,0.0,0,0.0,0.0,1.0
Burlington,North Carolina,0.0,0.0,0,0.0,0.0,1.0
